"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 12 18:07:21 IST 2022","Sat Nov 12 18:08:19 IST 2022","57742","","Connector Test Dark theme","","Connector Test Dark theme","Verify that adding quick filter on Enrichment connector tab is not added in Ingestion and Response tab when switching to Ingestion and Response tab-Dark","Verify that adding quick filter on Enrichment connector tab is not added in Ingestion and Response tab when switching to Ingestion and Response tab-Dark",""
"passed","Wed Nov 16 10:50:13 IST 2022","Wed Nov 16 10:51:09 IST 2022","55479","","Playbook Test Dark theme","","Playbook Test Dark theme","Verify User is able to Copy Published Playbook-Dark","Verify User is able to Copy Published Playbook-Dark",""
"passed","Wed Nov 16 03:02:35 IST 2022","Wed Nov 16 03:03:16 IST 2022","41181","","Playbook Test Light theme","","Playbook Test Light theme","Verify that 5 blocks are there in the left panel of available blocks in the Playbook Editor page-Light","Verify that 5 blocks are there in the left panel of available blocks in the Playbook Editor page-Light",""
"passed","Wed Nov 16 10:43:56 IST 2022","Wed Nov 16 10:44:22 IST 2022","26300","","Playbook Test Dark theme","","Playbook Test Dark theme","Verify that User is able to remove tags by clicking on cross icon of selected tag in Tags field of Create Playbook form-Dark","Verify that User is able to remove tags by clicking on cross icon of selected tag in Tags field of Create Playbook form-Dark",""
"passed","Mon Nov 14 17:45:08 IST 2022","Mon Nov 14 17:45:32 IST 2022","23693","","Incident Test Light theme","","Incident Test Light theme","Verify that 'View Details' is clickable in the 9th column of incident row in the Incident List view-Light","Verify that 'View Details' is clickable in the 9th column of incident row in the Incident List view-Light",""
"passed","Tue Nov 15 14:12:09 IST 2022","Tue Nov 15 14:12:49 IST 2022","40065","","Incident Test Dark theme","","Incident Test Dark theme","Verify that clicking on a colored circle inside the timeline graph increases the circle size and opens right panel in Incident Timeline view-Dark","Verify that clicking on a colored circle inside the timeline graph increases the circle size and opens right panel in Incident Timeline view-Dark",""
"passed","Wed Nov 16 04:27:52 IST 2022","Wed Nov 16 04:29:18 IST 2022","86404","","Playbook Test Light theme","","Playbook Test Light theme","Verify that playbook list gets filtered correctly for different playbook names separately and together-Light","Verify that playbook list gets filtered correctly for different playbook names separately and together-Light",""
"passed","Sat Nov 12 18:42:47 IST 2022","Sat Nov 12 18:44:21 IST 2022","93613","","Connector Test Light theme","","Connector Test Light theme","Verify the breadcrumbs of Configure Instance form is as expected-Light","Verify the breadcrumbs of Configure Instance form is as expected-Light",""
"failed","Mon Nov 14 19:02:20 IST 2022","Mon Nov 14 19:02:58 IST 2022","37903","","Incident Test Light theme","","Incident Test Light theme","Verify that 3 tabs List, Timeline, Correlation are visible in User View page-Light","Verify that 3 tabs List, Timeline, Correlation are visible in User View page-Light",""
"passed","Wed Nov 16 04:09:30 IST 2022","Wed Nov 16 04:10:31 IST 2022","61211","","Playbook Test Light theme","","Playbook Test Light theme","Verify that User is able to delete added/dragged block from the Main Canvas area of the Playbook Editor page-Light","Verify that User is able to delete added/dragged block from the Main Canvas area of the Playbook Editor page-Light",""
"passed","Tue Nov 15 14:44:35 IST 2022","Tue Nov 15 14:45:27 IST 2022","51690","","Incident Test Dark theme","","Incident Test Dark theme","Verify that in User Details right panel, there are 3 sections: INCIDENT DETAILS, USER DETAILS, KEY ATTRIBUTES-Dark","Verify that in User Details right panel, there are 3 sections: INCIDENT DETAILS, USER DETAILS, KEY ATTRIBUTES-Dark",""
"passed","Wed Nov 16 03:36:19 IST 2022","Wed Nov 16 03:37:37 IST 2022","77805","","Playbook Test Light theme","","Playbook Test Light theme","Verify that the values filled in filter block right panel is correctly shown, in its read only view right panel-Light","Verify that the values filled in filter block right panel is correctly shown, in its read only view right panel-Light",""
"passed","Wed Nov 16 03:45:26 IST 2022","Wed Nov 16 03:46:45 IST 2022","79581","","Playbook Test Light theme","","Playbook Test Light theme","Verify that clicking on Cancel when updating filter block in right panel, discards the changes and closes the right panel-Light","Verify that clicking on Cancel when updating filter block in right panel, discards the changes and closes the right panel-Light",""
"passed","Wed Nov 16 03:28:36 IST 2022","Wed Nov 16 03:29:27 IST 2022","50824","","Playbook Test Light theme","","Playbook Test Light theme","Verify that user is able to see right panel of Filter block when user drags and drops the Filter block from left panel of Playbook Editor-Light","Verify that user is able to see right panel of Filter block when user drags and drops the Filter block from left panel of Playbook Editor-Light",""
"passed","Mon Nov 14 18:43:58 IST 2022","Mon Nov 14 18:44:45 IST 2022","46836","","Incident Test Light theme","","Incident Test Light theme","Verify that user is able to resize the rectangle slider box on the x-axis in timeline graph in Incident Timeline view-Light","Verify that user is able to resize the rectangle slider box on the x-axis in timeline graph in Incident Timeline view-Light",""
"passed","Tue Nov 15 15:09:29 IST 2022","Tue Nov 15 15:11:45 IST 2022","136676","","Incident Test Dark theme","","Incident Test Dark theme","Verify the validation messages in Incident Assignee modal from Incident Summary right panel-Dark","Verify the validation messages in Incident Assignee modal from Incident Summary right panel-Dark",""
"passed","Mon Nov 14 17:39:14 IST 2022","Mon Nov 14 17:39:43 IST 2022","29093","","Incident Test Light theme","","Incident Test Light theme","Verify the BASIC INFORMATION section of Incident Summary right panel shows 8 fields with field names and in correct order-Light","Verify the BASIC INFORMATION section of Incident Summary right panel shows 8 fields with field names and in correct order-Light",""
"passed","Mon Nov 14 17:42:30 IST 2022","Mon Nov 14 17:45:08 IST 2022","157771","","Incident Test Light theme","","Incident Test Light theme","Verify that correct filtered list of base alerts is shown as per option selected in View dropdown-Light","Verify that correct filtered list of base alerts is shown as per option selected in View dropdown-Light",""
"passed","Wed Nov 16 02:44:55 IST 2022","Wed Nov 16 02:45:51 IST 2022","55738","","Playbook Test Light theme","","Playbook Test Light theme","Verify that all the applied filters are removed from Playbook list view when refreshing browser after applying filters-Light","Verify that all the applied filters are removed from Playbook list view when refreshing browser after applying filters-Light",""
"passed","Tue Nov 15 13:10:19 IST 2022","Tue Nov 15 13:10:49 IST 2022","30069","","Incident Test Dark theme","","Incident Test Dark theme","Verify that 'View Playbook Output' link is clickable under BASIC INFORMATION Section in Incident Summary right panel-Dark","Verify that 'View Playbook Output' link is clickable under BASIC INFORMATION Section in Incident Summary right panel-Dark",""
"passed","Tue Nov 15 14:25:00 IST 2022","Tue Nov 15 14:25:45 IST 2022","44565","","Incident Test Dark theme","","Incident Test Dark theme","Verify that in Incident Summary right panel. 'Add Note' icon is shown when NOTES section is expanded-Dark","Verify that in Incident Summary right panel. 'Add Note' icon is shown when NOTES section is expanded-Dark",""
"passed","Mon Nov 14 18:14:23 IST 2022","Mon Nov 14 18:14:52 IST 2022","29134","","Incident Test Light theme","","Incident Test Light theme","Verify that in Incident Right panel, clicking on 'Playbook Actions' enabled button shows upward dropdown with list of Playbooks and its status-Light","Verify that in Incident Right panel, clicking on 'Playbook Actions' enabled button shows upward dropdown with list of Playbooks and its status-Light",""
"passed","Mon Nov 14 17:37:47 IST 2022","Mon Nov 14 17:38:10 IST 2022","22848","","Incident Test Light theme","","Incident Test Light theme","Verify that Incidents total count is same as total of Status wise incident counts above table-Light","Verify that Incidents total count is same as total of Status wise incident counts above table-Light",""
"passed","Wed Nov 16 03:32:32 IST 2022","Wed Nov 16 03:33:18 IST 2022","46236","","Playbook Test Light theme","","Playbook Test Light theme","Verify that clicking on Delete icon on initial view of Call External Function Right Panel shows Delete Block modal-Light","Verify that clicking on Delete icon on initial view of Call External Function Right Panel shows Delete Block modal-Light",""
"passed","Sat Nov 12 18:50:52 IST 2022","Sat Nov 12 18:51:15 IST 2022","22635","","Connector Test Light theme","","Connector Test Light theme","Verify clicking on help icon on Connectors tab redirects to contextual help page-Light","Verify clicking on help icon on Connectors tab redirects to contextual help page-Light",""
"passed","Sat Nov 12 19:52:32 IST 2022","Sat Nov 12 19:52:42 IST 2022","10404","","Dashboard Test Light theme-SOC Manager","","Dashboard Test Light theme-SOC Manager","Verify that SOC Manager user is able to see Export button on top right in Dashboard tab of SOC Manager Dashboard page-Light","Verify that SOC Manager user is able to see Export button on top right in Dashboard tab of SOC Manager Dashboard page-Light",""
"passed","Tue Nov 15 14:27:36 IST 2022","Tue Nov 15 14:28:08 IST 2022","31693","","Incident Test Dark theme","","Incident Test Dark theme","Verify that the 'View Audit Report' and 'Add Note' icon is shown near 'Incident Summary' title in Incident Summary right panel-Dark","Verify that the 'View Audit Report' and 'Add Note' icon is shown near 'Incident Summary' title in Incident Summary right panel-Dark",""
"passed","Sat Nov 12 18:04:19 IST 2022","Sat Nov 12 18:05:53 IST 2022","93419","","Connector Test Dark theme","","Connector Test Dark theme","Verify the breadcrumbs of Configure Instance form is as expected-Dark","Verify the breadcrumbs of Configure Instance form is as expected-Dark",""
"passed","Mon Nov 14 18:13:27 IST 2022","Mon Nov 14 18:14:23 IST 2022","55060","","Incident Test Light theme","","Incident Test Light theme","Verify that User is able to remove selected filter from SELECTED FILTERS section using cross icon of selected filter in Playbook Output Filter window-Light","Verify that User is able to remove selected filter from SELECTED FILTERS section using cross icon of selected filter in Playbook Output Filter window-Light",""
"passed","Wed Nov 16 10:40:22 IST 2022","Wed Nov 16 10:40:46 IST 2022","24129","","Playbook Test Dark theme","","Playbook Test Dark theme","Verify that Search field also gets collapsed when Available Parameters is collapsed in Create Playbook form -Dark","Verify that Search field also gets collapsed when Available Parameters is collapsed in Create Playbook form -Dark",""
"passed","Wed Nov 16 10:15:15 IST 2022","Wed Nov 16 10:15:47 IST 2022","31382","","Playbook Test Dark theme","","Playbook Test Dark theme","Verify User is able to switch between Published Playbooks and Draft Playbooks tab-Dark","Verify User is able to switch between Published Playbooks and Draft Playbooks tab-Dark",""
